OG_name	busco_name	Dis_gene_name	Dis_del_num	Did_gene_name	Did_del_num
OG0014992	26905at71240.faa	evm.model.HIC_ASM_0.5188	4	evm.model.HIC_ASM_1.4365	4
OG0012444	27076at71240.faa	evm.model.HIC_ASM_1.4245	18	evm.model.HIC_ASM_4.1051	18
OG0010974	27101at71240.faa	evm.model.HIC_ASM_4.1283	6	evm.model.HIC_ASM_5.3423	8
OG0011175	27136at71240.faa	evm.model.HIC_ASM_4.817	5	evm.model.HIC_ASM_5.2613	5
OG0015538	27257at71240.faa	evm.model.HIC_ASM_0.3699	13	evm.model.HIC_ASM_1.2745	7
OG0016656	27432at71240.faa	evm.model.HIC_ASM_0.1624.4	2	evm.model.HIC_ASM_8.2330	4
OG0017222	27513at71240.faa	evm.model.HIC_ASM_8.1666.2	0	evm.model.HIC_ASM_5.1836	8
OG0017124	2753at71240.faa	evm.model.HIC_ASM_8.2055.2	0	evm.model.HIC_ASM_5.2279	17
OG0009251	27601at71240.faa	evm.model.HIC_ASM_6.2182	1	evm.model.HIC_ASM_7.2607	5
OG0014977	27626at71240.faa	evm.model.HIC_ASM_0.5214	7	evm.model.HIC_ASM_1.4384	16
OG0013911	27829at71240.faa	evm.model.HIC_ASM_9.857.1	1	evm.model.HIC_ASM_0.2978	1
OG0009343	27998at71240.faa	evm.model.HIC_ASM_6.2821.10	7	evm.model.HIC_ASM_7.3124	14
OG0006734	28072at71240.faa	evm.model.HIC_ASM_8.262	5	evm.model.HIC_ASM_5.293	7
OG0006705	28090at71240.faa	evm.model.HIC_ASM_8.198	12	evm.model.HIC_ASM_5.199	17
OG0008348	28221at71240.faa	evm.model.HIC_ASM_3.2228.2	17	evm.model.HIC_ASM_3.2628	13
OG0007687	28262at71240.faa	evm.model.HIC_ASM_5.3517.5	0	evm.model.HIC_ASM_6.685	5
OG0009049	28331at71240.faa	evm.model.HIC_ASM_6.952	7	evm.model.HIC_ASM_7.1565	1
OG0011614	28455at71240.faa	evm.model.HIC_ASM_2.286.7	0	evm.model.HIC_ASM_2.4540.1	0
OG0013296	28528at71240.faa	evm.model.HIC_ASM_2.3763	8	evm.model.HIC_ASM_8.4139	10
OG0013617	28620at71240.faa	evm.model.HIC_ASM_2.2803	6	evm.model.HIC_ASM_8.3393	6
OG0010897	28669at71240.faa	evm.model.HIC_ASM_4.1450.4	0	evm.model.HIC_ASM_1.3227	11
OG0006757	2869at71240.faa	evm.model.HIC_ASM_8.324	21	evm.model.HIC_ASM_5.362	18
OG0014220	28700at71240.faa	evm.model.HIC_ASM_9.1931	4	evm.model.HIC_ASM_0.1721	5
OG0009062	2873at71240.faa	evm.model.HIC_ASM_6.1010	11	evm.model.HIC_ASM_7.1505.1	10
OG0008416	28803at71240.faa	evm.model.HIC_ASM_3.1743	6	evm.model.HIC_ASM_3.2195	5
OG0009053	28839at71240.faa	evm.model.HIC_ASM_6.957	21	evm.model.HIC_ASM_7.1556	14
OG0013827	28890at71240.faa	evm.model.HIC_ASM_9.503	4	evm.model.HIC_ASM_0.242.1	5
OG0008885	29323at71240.faa	evm.model.HIC_ASM_6.203	2	evm.model.HIC_ASM_7.290	1
OG0014376	29518at71240.faa	evm.model.HIC_ASM_9.2292	1	evm.model.HIC_ASM_0.1050	4
OG0009940	29538at71240.faa	evm.model.HIC_ASM_7.2732	3	evm.model.HIC_ASM_4.4241	2
OG0009434	2956at71240.faa	evm.model.HIC_ASM_6.3544	16	evm.model.HIC_ASM_7.3869	14
OG0016865	29596at71240.faa	evm.model.HIC_ASM_0.845	9	evm.model.HIC_ASM_8.1324	7
OG0008645	29664at71240.faa	evm.model.HIC_ASM_3.757	10	evm.model.HIC_ASM_3.4174	10
OG0008370	29687at71240.faa	evm.model.HIC_ASM_3.1999	1	evm.model.HIC_ASM_3.2472	23
OG0008027	29755at71240.faa	evm.model.HIC_ASM_3.4016	15	evm.model.HIC_ASM_3.505.1	12
OG0007373	29840at71240.faa	evm.model.HIC_ASM_5.2599	8	evm.model.HIC_ASM_6.1617	8
OG0017407	29842at71240.faa	evm.model.HIC_ASM_5.610	8	evm.model.HIC_ASM_6.3524	6
OG0016125	29956at71240.faa	evm.model.HIC_ASM_1.1454	6	evm.model.HIC_ASM_4.3224	6
OG0010097	30030at71240.faa	evm.model.HIC_ASM_7.2204	13	evm.model.HIC_ASM_4.2200	12
OG0014999	30085at71240.faa	evm.model.HIC_ASM_0.5178	4	evm.model.HIC_ASM_1.4355	3
OG0016557	30335at71240.faa	evm.model.HIC_ASM_0.2003.1	9	evm.model.HIC_ASM_1.1008	13
OG0016540	3053at71240.faa	evm.model.HIC_ASM_0.2349	12	evm.model.HIC_ASM_1.1770	14
OG0014239	3069at71240.faa	evm.model.HIC_ASM_9.1984	8	evm.model.HIC_ASM_0.1520	19
OG0016881	30785at71240.faa	evm.model.HIC_ASM_0.795	9	evm.model.HIC_ASM_8.1217.1	17
OG0015270	30832at71240.faa	evm.model.HIC_ASM_0.4602.1	0	evm.model.HIC_ASM_1.3673	12
OG0014678	30962at71240.faa	evm.model.HIC_ASM_9.2980	10	evm.model.HIC_ASM_4.278	10
OG0015587	31036at71240.faa	evm.model.HIC_ASM_0.3023	2	evm.model.HIC_ASM_1.2277	7
OG0013824	31054at71240.faa	evm.model.HIC_ASM_9.295	0	evm.model.HIC_ASM_0.233	8
OG0007035	31173at71240.faa	evm.model.HIC_ASM_8.1068	3	evm.model.HIC_ASM_5.1180	4
OG0011312	312at71240.faa	evm.model.HIC_ASM_4.451	38	evm.model.HIC_ASM_1.617	39
OG0016670	3142at71240.faa	evm.model.HIC_ASM_0.1542	20	evm.model.HIC_ASM_8.2377	20
OG0014399	31489at71240.faa	evm.model.HIC_ASM_9.2330	2	evm.model.HIC_ASM_0.1001	3
OG0012732	31507at71240.faa	evm.model.HIC_ASM_1.3415	10	evm.model.HIC_ASM_2.640	16
OG0016412	31519at71240.faa	evm.model.HIC_ASM_0.11	1	evm.model.HIC_ASM_8.33	4
OG0008092	31618at71240.faa	evm.model.HIC_ASM_3.3614	3	evm.model.HIC_ASM_3.987	5
OG0007422	31660at71240.faa	evm.model.HIC_ASM_5.2741	7	evm.model.HIC_ASM_6.1449	10
OG0014996	31885at71240.faa	evm.model.HIC_ASM_0.5181	6	evm.model.HIC_ASM_1.4358	0
OG0016642	31945at71240.faa	evm.model.HIC_ASM_0.1664	4	evm.model.HIC_ASM_8.2278	3
OG0013438	32201at71240.faa	evm.model.HIC_ASM_2.3412	8	evm.model.HIC_ASM_8.3848	3
OG0012027	3221at71240.faa	evm.model.HIC_ASM_4.2115	7	evm.model.HIC_ASM_2.3222	10
OG0010713	32385at71240.faa	evm.model.HIC_ASM_2.1593	3	evm.model.HIC_ASM_5.4651.1	4
OG0013511	32453at71240.faa	evm.model.HIC_ASM_2.3146	2	evm.model.HIC_ASM_8.3642	3
OG0012278	32626at71240.faa	evm.model.HIC_ASM_4.3250	0	evm.model.HIC_ASM_0.3338	2
OG0012954	32766at71240.faa	evm.model.HIC_ASM_1.4739	1	evm.model.HIC_ASM_4.1474	1
OG0016468	32788at71240.faa	evm.model.HIC_ASM_0.2756	9	evm.model.HIC_ASM_1.2062	10
OG0010406	32790at71240.faa	evm.model.HIC_ASM_7.758	2	evm.model.HIC_ASM_0.5471	4
OG0008157	32894at71240.faa	evm.model.HIC_ASM_3.3148	7	evm.model.HIC_ASM_3.1391	6
OG0009415	32909at71240.faa	evm.model.HIC_ASM_6.3388	4	evm.model.HIC_ASM_7.3705	3
OG0015686	33123at71240.faa	evm.model.HIC_ASM_1.60	12	evm.model.HIC_ASM_0.3917	11
OG0011741	33163at71240.faa	evm.model.HIC_ASM_2.636	1	evm.model.HIC_ASM_2.4190	5
OG0014325	33245at71240.faa	evm.model.HIC_ASM_9.2199	4	evm.model.HIC_ASM_0.1180	6
OG0013003	33438at71240.faa	evm.model.HIC_ASM_2.4549.6	7	evm.model.HIC_ASM_8.4890	12
OG0017169	33442at71240.faa	evm.model.HIC_ASM_8.1830	5	evm.model.HIC_ASM_5.2009	3
OG0016487	33484at71240.faa	evm.model.HIC_ASM_0.2480	6	evm.model.HIC_ASM_1.2103	8
OG0006943	33509at71240.faa	evm.model.HIC_ASM_8.793	1	evm.model.HIC_ASM_5.869	5
OG0009500	33686at71240.faa	evm.model.HIC_ASM_6.3796.4	0	evm.model.HIC_ASM_7.3967	3
OG0008079	33716at71240.faa	evm.model.HIC_ASM_3.3653	4	evm.model.HIC_ASM_3.933	4
OG0013794	3391at71240.faa	evm.model.HIC_ASM_9.102	12	evm.model.HIC_ASM_0.103.5	15
OG0012908	34436at71240.faa	evm.model.HIC_ASM_1.4871	0	evm.model.HIC_ASM_4.1329	4
OG0011429	3447at71240.faa	evm.model.HIC_ASM_4.166	6	evm.model.HIC_ASM_1.246	4
OG0017600	34491at71240.faa	evm.model.HIC_ASM_8.2555	9	evm.model.HIC_ASM_0.1542.2	0
OG0009232	34555at71240.faa	evm.model.HIC_ASM_6.2058	6	evm.model.HIC_ASM_7.2486	6
OG0016160	34577at71240.faa	evm.model.HIC_ASM_1.1565	6	evm.model.HIC_ASM_4.2104	10
OG0015605	34722at71240.faa	evm.model.HIC_ASM_0.3447	13	evm.model.HIC_ASM_1.2360	16
OG0007461	34806at71240.faa	evm.model.HIC_ASM_5.2881	3	evm.model.HIC_ASM_6.1337	2
OG0009476	34906at71240.faa	evm.model.HIC_ASM_6.3637	2	evm.model.HIC_ASM_7.4110	2
OG0007236	3501at71240.faa	evm.model.HIC_ASM_5.1460	23	evm.model.HIC_ASM_6.2387	21
OG0014432	35188at71240.faa	evm.model.HIC_ASM_9.2388	4	evm.model.HIC_ASM_0.875	7
OG0013436	35234at71240.faa	evm.model.HIC_ASM_2.3415	10	evm.model.HIC_ASM_8.3852	9
OG0009352	35316at71240.faa	evm.model.HIC_ASM_6.2885	5	evm.model.HIC_ASM_7.3157.1	5
OG0016565	35448at71240.faa	evm.model.HIC_ASM_0.1964	1	evm.model.HIC_ASM_1.1082	2
OG0014120	35493at71240.faa	evm.model.HIC_ASM_9.1640.4	4	evm.model.HIC_ASM_0.2178	13
OG0016685	35592at71240.faa	evm.model.HIC_ASM_0.1497	9	evm.model.HIC_ASM_8.1815	9
OG0010939	355at71240.faa	evm.model.HIC_ASM_4.1358	24	evm.model.HIC_ASM_5.3595	29
OG0010522	35634at71240.faa	evm.model.HIC_ASM_7.392.1	0	evm.model.HIC_ASM_0.5769	9
OG0015597	35653at71240.faa	evm.model.HIC_ASM_0.3350	1	evm.model.HIC_ASM_1.2321	1
OG0015534	35678at71240.faa	evm.model.HIC_ASM_0.3709	7	evm.model.HIC_ASM_1.2757	7
OG0014861	35811at71240.faa	evm.model.HIC_ASM_0.5523	14	evm.model.HIC_ASM_1.4685.2	14
OG0013951	36003at71240.faa	evm.model.HIC_ASM_9.1089	5	evm.model.HIC_ASM_0.2801	3
OG0008799	36163at71240.faa	evm.model.HIC_ASM_3.184	12	evm.model.HIC_ASM_3.4938	10
OG0006679	36183at71240.faa	evm.model.HIC_ASM_8.134	14	evm.model.HIC_ASM_5.146	15
OG0011072	36224at71240.faa	evm.model.HIC_ASM_4.1060	7	evm.model.HIC_ASM_5.3026.1	10
OG0016162	36428at71240.faa	evm.model.HIC_ASM_1.1569	10	evm.model.HIC_ASM_4.2112	11
OG0013246	36480at71240.faa	evm.model.HIC_ASM_2.3886	3	evm.model.HIC_ASM_8.4273	4
OG0011112	36503at71240.faa	evm.model.HIC_ASM_4.977	14	evm.model.HIC_ASM_5.2873	16
OG0011610	36562at71240.faa	evm.model.HIC_ASM_2.282.2	1	evm.model.HIC_ASM_2.4544	10
OG0012354	368at71240.faa	evm.model.HIC_ASM_4.2939.2	47	evm.model.HIC_ASM_0.3139	42
OG0016584	37236at71240.faa	evm.model.HIC_ASM_0.1832	12	evm.model.HIC_ASM_1.940.1	13
OG0015412	3732at71240.faa	evm.model.HIC_ASM_0.4191	23	evm.model.HIC_ASM_1.3214	20
OG0009172	37342at71240.faa	evm.model.HIC_ASM_6.1674	7	evm.model.HIC_ASM_7.2166	4
OG0016262	3734at71240.faa	evm.model.HIC_ASM_1.2400	13	evm.model.HIC_ASM_0.3831.2	12
OG0015095	37422at71240.faa	evm.model.HIC_ASM_0.4953.1	0	evm.model.HIC_ASM_1.4122.1	0
OG0011177	37501at71240.faa	evm.model.HIC_ASM_4.814	4	evm.model.HIC_ASM_2.2767	8
OG0015529	37513at71240.faa	evm.model.HIC_ASM_0.3720	5	evm.model.HIC_ASM_1.2771	7
OG0010881	37603at71240.faa	evm.model.HIC_ASM_4.1512	3	evm.model.HIC_ASM_5.3783	2
OG0016589	37660at71240.faa	evm.model.HIC_ASM_0.1800	5	evm.model.HIC_ASM_8.2112	4
OG0011465	37833at71240.faa	evm.model.HIC_ASM_4.68	2	evm.model.HIC_ASM_1.99	6
OG0010463	37835at71240.faa	evm.model.HIC_ASM_7.573	3	evm.model.HIC_ASM_0.5626	3
OG0007575	37941at71240.faa	evm.model.HIC_ASM_5.3219.3	0	evm.model.HIC_ASM_6.978.1	4
OG0010627	38307at71240.faa	evm.model.HIC_ASM_7.16	9	evm.model.HIC_ASM_0.6065	10
OG0010369	38310at71240.faa	evm.model.HIC_ASM_7.890	7	evm.model.HIC_ASM_0.5370	8
OG0016197	38450at71240.faa	evm.model.HIC_ASM_1.1679	0	evm.model.HIC_ASM_4.1876	2
OG0007627	38480at71240.faa	evm.model.HIC_ASM_5.3392	4	evm.model.HIC_ASM_6.827	7
OG0010687	38512at71240.faa	evm.model.HIC_ASM_2.1926	14	evm.model.HIC_ASM_5.4995	13
OG0017325	38600at71240.faa	evm.model.HIC_ASM_5.1015	7	evm.model.HIC_ASM_6.3001	1
OG0012604	3870at71240.faa	evm.model.HIC_ASM_1.3750	25	evm.model.HIC_ASM_2.1098	29
OG0016156	3884at71240.faa	evm.model.HIC_ASM_1.1533	21	evm.model.HIC_ASM_4.2090	24
OG0010736	38938at71240.faa	evm.model.HIC_ASM_2.1586	4	evm.model.HIC_ASM_5.4588.1	9
OG0016249	38955at71240.faa	evm.model.HIC_ASM_1.1888	10	evm.model.HIC_ASM_4.1622	8
OG0014792	3897at71240.faa	evm.model.FRAGSCAFF_SCAFFOLD_108_8.14	15	evm.model.HIC_ASM_1.4863	17
OG0007499	3930at71240.faa	evm.model.HIC_ASM_5.2998.1	6	evm.model.HIC_ASM_6.1226	5
OG0014566	39483at71240.faa	evm.model.HIC_ASM_9.2706	5	evm.model.HIC_ASM_4.660	3
OG0008406	39529at71240.faa	evm.model.HIC_ASM_3.1791	4	evm.model.HIC_ASM_3.2268	8
OG0017576	39559at71240.faa	evm.model.HIC_ASM_8.2390	7	evm.model.HIC_ASM_8.2497	7
OG0013371	39591at71240.faa	evm.model.HIC_ASM_2.3588	2	evm.model.HIC_ASM_8.3989	2
OG0014768	39655at71240.faa	evm.model.HIC_ASM_9.3199	3	evm.model.HIC_ASM_4.30	0
OG0014352	3966at71240.faa	evm.model.HIC_ASM_9.2251	16	evm.model.HIC_ASM_0.1102	15
OG0009650	39696at71240.faa	evm.model.HIC_ASM_7.3412	2	evm.model.HIC_ASM_4.5151	1
OG0012323	39942at71240.faa	evm.model.HIC_ASM_1.4389	6	evm.model.HIC_ASM_4.859	4
OG0016198	40388at71240.faa	evm.model.HIC_ASM_1.1681	9	evm.model.HIC_ASM_4.1875.1	6
OG0016681	4043at71240.faa	evm.model.HIC_ASM_0.1509	11	evm.model.HIC_ASM_8.1807	12
OG0013673	40648at71240.faa	evm.model.HIC_ASM_2.2306	3	evm.model.HIC_ASM_8.3159	4
OG0016251	40667at71240.faa	evm.model.HIC_ASM_1.2488	1	evm.model.HIC_ASM_4.1609	1
OG0015648	40769at71240.faa	evm.model.HIC_ASM_0.2784	13	evm.model.HIC_ASM_1.2188	12
OG0015688	40868at71240.faa	evm.model.HIC_ASM_1.62	5	evm.model.HIC_ASM_0.3919	6
OG0013454	41252at71240.faa	evm.model.HIC_ASM_2.3381	8	evm.model.HIC_ASM_8.3821	14
OG0009800	41267at71240.faa	evm.model.HIC_ASM_7.3056	6	evm.model.HIC_ASM_4.4646	8
OG0006933	41305at71240.faa	evm.model.HIC_ASM_8.769	3	evm.model.HIC_ASM_5.838	3
OG0007037	41392at71240.faa	evm.model.HIC_ASM_8.1070	0	evm.model.HIC_ASM_5.1182	2
OG0015490	41496at71240.faa	evm.model.HIC_ASM_0.3962	10	evm.model.HIC_ASM_1.2960.1	0
OG0007313	41635at71240.faa	evm.model.HIC_ASM_5.2167	5	evm.model.HIC_ASM_6.1976	4
OG0012180	41819at71240.faa	evm.model.HIC_ASM_1.2805.1	1	evm.model.HIC_ASM_2.2238	11
OG0016459	41944at71240.faa	evm.model.HIC_ASM_0.2724	0	evm.model.HIC_ASM_1.1926	5
OG0010191	41984at71240.faa	evm.model.HIC_ASM_7.1924	7	evm.model.HIC_ASM_4.2742	6
OG0010773	42397at71240.faa	evm.model.HIC_ASM_2.1359	9	evm.model.HIC_ASM_5.4460	8
OG0016189	43005at71240.faa	evm.model.HIC_ASM_1.1655	0	evm.model.HIC_ASM_4.1902	1
OG0008538	43276at71240.faa	evm.model.HIC_ASM_3.1326	2	evm.model.HIC_ASM_3.1695	0
OG0009737	43387at71240.faa	evm.model.HIC_ASM_7.3204	1	evm.model.HIC_ASM_4.4877	0
OG0013184	43419at71240.faa	evm.model.HIC_ASM_2.4062	2	evm.model.HIC_ASM_8.4421	2
OG0013188	43552at71240.faa	evm.model.HIC_ASM_2.4055	6	evm.model.HIC_ASM_8.4412	4
OG0007302	43603at71240.faa	evm.model.HIC_ASM_5.2027	0	evm.model.HIC_ASM_6.2105	1
OG0012859	43654at71240.faa	evm.model.HIC_ASM_1.4496	7	evm.model.HIC_ASM_4.1190	8
OG0013956	43702at71240.faa	evm.model.HIC_ASM_9.1101.1	0	evm.model.HIC_ASM_0.2795	8
OG0011878	43815at71240.faa	evm.model.HIC_ASM_4.1615	7	evm.model.HIC_ASM_2.3796	7
OG0008708	44038at71240.faa	evm.model.HIC_ASM_3.553	11	evm.model.HIC_ASM_3.4459	10
OG0012687	44150at71240.faa	evm.model.HIC_ASM_1.3524	8	evm.model.HIC_ASM_2.798	8
OG0014189	44231at71240.faa	evm.model.HIC_ASM_9.1871	2	evm.model.HIC_ASM_0.1546	6
OG0007560	44241at71240.faa	evm.model.HIC_ASM_5.3191	10	evm.model.HIC_ASM_6.1022	14
OG0008809	44361at71240.faa	evm.model.HIC_ASM_3.129	15	evm.model.HIC_ASM_3.5010	16
OG0010943	44596at71240.faa	evm.model.HIC_ASM_4.1350	0	evm.model.HIC_ASM_5.3584	13
OG0013800	44616at71240.faa	evm.model.HIC_ASM_9.166	6	evm.model.HIC_ASM_0.157	5
OG0007918	44670at71240.faa	evm.model.HIC_ASM_5.4158	4	evm.model.HIC_ASM_6.5	4
OG0009848	44841at71240.faa	evm.model.HIC_ASM_7.2972	5	evm.model.HIC_ASM_4.4545	6
OG0014670	44897at71240.faa	evm.model.HIC_ASM_9.2961.2	6	evm.model.HIC_ASM_4.306	7
OG0016282	45115at71240.faa	evm.model.HIC_ASM_1.2461	5	evm.model.HIC_ASM_0.3740	5
OG0015246	45696at71240.faa	evm.model.HIC_ASM_0.4635	2	evm.model.HIC_ASM_1.3736	7
OG0009871	45747at71240.faa	evm.model.HIC_ASM_7.2909	11	evm.model.HIC_ASM_4.4473	15
OG0010244	45877at71240.faa	evm.model.HIC_ASM_7.1559	4	evm.model.HIC_ASM_4.2612	2
OG0009792	46047at71240.faa	evm.model.HIC_ASM_7.3073	9	evm.model.HIC_ASM_4.4662.2	1
OG0011474	46096at71240.faa	evm.model.HIC_ASM_4.47	5	evm.model.HIC_ASM_1.56	1
OG0012963	46188at71240.faa	evm.model.HIC_ASM_1.4712	5	evm.model.HIC_ASM_4.1494	4
OG0010322	46263at71240.faa	evm.model.HIC_ASM_7.1111	4	evm.model.HIC_ASM_0.5207	3
OG0009270	46384at71240.faa	evm.model.HIC_ASM_6.2330	3	evm.model.HIC_ASM_7.2736	4
OG0016743	46397at71240.faa	evm.model.HIC_ASM_0.1223	8	evm.model.HIC_ASM_8.1756	7
OG0017045	46667at71240.faa	evm.model.HIC_ASM_0.338	9	evm.model.HIC_ASM_8.504	11
OG0017596	46870at71240.faa	evm.model.HIC_ASM_8.2529	5	evm.model.HIC_ASM_8.2605	4
OG0008611	46995at71240.faa	evm.model.HIC_ASM_3.952.1	0	evm.model.HIC_ASM_3.3974	14
OG0012544	47298at71240.faa	evm.model.HIC_ASM_1.3956	3	evm.model.HIC_ASM_2.1500	2
OG0007439	47314at71240.faa	evm.model.HIC_ASM_5.2796	8	evm.model.HIC_ASM_6.1409	9
OG0010436	47403at71240.faa	evm.model.HIC_ASM_7.636	8	evm.model.HIC_ASM_0.5563	8
OG0007119	47646at71240.faa	evm.model.HIC_ASM_5.1084	8	evm.model.HIC_ASM_6.3189	7
OG0010998	4778at71240.faa	evm.model.HIC_ASM_4.1222	14	evm.model.HIC_ASM_5.3319	17
OG0008524	47962at71240.faa	evm.model.HIC_ASM_3.1296	3	evm.model.HIC_ASM_3.1638	10
OG0012284	47967at71240.faa	evm.model.HIC_ASM_4.3271	7	evm.model.HIC_ASM_0.3348	10
OG0007839	47983at71240.faa	evm.model.HIC_ASM_5.3932	12	evm.model.HIC_ASM_6.255.2	0
OG0014012	48021at71240.faa	evm.model.HIC_ASM_9.1304	7	evm.model.HIC_ASM_0.2633	6
OG0014853	48059at71240.faa	evm.model.HIC_ASM_0.5535	3	evm.model.HIC_ASM_1.4702	2
OG0010575	48076at71240.faa	evm.model.HIC_ASM_7.157	4	evm.model.HIC_ASM_0.5939	5
OG0008864	48163at71240.faa	evm.model.HIC_ASM_6.115.1	9	evm.model.HIC_ASM_7.114	8
OG0014431	48316at71240.faa	evm.model.HIC_ASM_9.2387	3	evm.model.HIC_ASM_0.876	0
OG0016779	48330at71240.faa	evm.model.HIC_ASM_0.1126	2	evm.model.HIC_ASM_8.1649.1	2
OG0007799	48367at71240.faa	evm.model.HIC_ASM_5.3809	6	evm.model.HIC_ASM_6.373	8
OG0009256	48431at71240.faa	evm.model.HIC_ASM_6.2198	5	evm.model.HIC_ASM_7.2643	6
OG0009081	48459at71240.faa	evm.model.HIC_ASM_6.1192	1	evm.model.HIC_ASM_7.1629	8
OG0013816	48628at71240.faa	evm.model.HIC_ASM_9.511	1	evm.model.HIC_ASM_0.212	2
OG0012250	48937at71240.faa	evm.model.HIC_ASM_4.3757	7	evm.model.HIC_ASM_2.196	4
OG0011653	48980at71240.faa	evm.model.HIC_ASM_2.434	1	evm.model.HIC_ASM_2.4407	1
OG0013073	4918at71240.faa	evm.model.HIC_ASM_2.4341.4	23	evm.model.HIC_ASM_8.4702	17
OG0011045	49259at71240.faa	evm.model.HIC_ASM_4.1104	6	evm.model.HIC_ASM_5.3083	4
OG0007023	4933at71240.faa	evm.model.HIC_ASM_8.1041	13	evm.model.HIC_ASM_5.1148	15
OG0010779	49475at71240.faa	evm.model.HIC_ASM_2.1397	6	evm.model.HIC_ASM_5.4489	7
OG0012118	49480at71240.faa	evm.model.HIC_ASM_4.2719	1	evm.model.HIC_ASM_2.2653	2
OG0016187	49613at71240.faa	evm.model.HIC_ASM_1.1651	8	evm.model.HIC_ASM_4.1911	10
OG0008601	49724at71240.faa	evm.model.HIC_ASM_3.1034	7	evm.model.HIC_ASM_3.3922	10
OG0007864	49772at71240.faa	evm.model.HIC_ASM_5.4030	6	evm.model.HIC_ASM_6.155	5
OG0008887	49837at71240.faa	evm.model.HIC_ASM_6.207	5	evm.model.HIC_ASM_7.294	3
OG0012003	49890at71240.faa	evm.model.HIC_ASM_4.2010.1	4	evm.model.HIC_ASM_2.3330	5
OG0009322	49990at71240.faa	evm.model.HIC_ASM_6.2592.1	1	evm.model.HIC_ASM_7.2983.1	2
OG0012268	50041at71240.faa	evm.model.HIC_ASM_4.3655	9	evm.model.HIC_ASM_2.244.1	0
OG0014925	50134at71240.faa	evm.model.HIC_ASM_0.5350	8	evm.model.HIC_ASM_1.4532	8
OG0014810	50334at71240.faa	evm.model.HIC_ASM_0.5659	9	evm.model.HIC_ASM_1.4818	10
OG0007410	50574at71240.faa	evm.model.HIC_ASM_5.2701	4	evm.model.HIC_ASM_6.1501	4
OG0013273	50691at71240.faa	evm.model.HIC_ASM_2.3824	4	evm.model.HIC_ASM_8.4198	2
OG0009073	50744at71240.faa	evm.model.HIC_ASM_6.1123	0	evm.model.HIC_ASM_7.1427	0
OG0011382	51117at71240.faa	evm.model.HIC_ASM_4.271	1	evm.model.HIC_ASM_1.385	2
OG0016460	51229at71240.faa	evm.model.HIC_ASM_0.2731	10	evm.model.HIC_ASM_1.1925.1	0
OG0016388	51354at71240.faa	evm.model.HIC_ASM_1.2766	2	evm.model.HIC_ASM_2.1457	1
OG0014864	51378at71240.faa	evm.model.HIC_ASM_0.5515	8	evm.model.HIC_ASM_1.4675	10
OG0009676	51434at71240.faa	evm.model.HIC_ASM_7.3340.2	0	evm.model.HIC_ASM_4.5066	7
OG0010212	5171at71240.faa	evm.model.HIC_ASM_7.1849.1	8	evm.model.HIC_ASM_4.2977	8
OG0007100	5180at71240.faa	evm.model.HIC_ASM_8.1250	2	evm.model.HIC_ASM_5.1373	6
OG0014661	51956at71240.faa	evm.model.HIC_ASM_9.2939	10	evm.model.HIC_ASM_4.330	11
OG0008103	5218at71240.faa	evm.model.HIC_ASM_3.3562	2	evm.model.HIC_ASM_3.1077	4
OG0014359	52297at71240.faa	evm.model.HIC_ASM_9.2261.2	2	evm.model.HIC_ASM_0.1090.1	0
OG0011013	52312at71240.faa	evm.model.HIC_ASM_4.1187	3	evm.model.HIC_ASM_5.3245	6
OG0014645	52450at71240.faa	evm.model.HIC_ASM_9.2915	12	evm.model.HIC_ASM_4.359	13
OG0013038	52538at71240.faa	evm.model.HIC_ASM_2.4491	12	evm.model.HIC_ASM_8.4827.2	7
OG0017481	52681at71240.faa	evm.model.HIC_ASM_5.138	1	evm.model.HIC_ASM_6.4014	0
OG0009571	5269at71240.faa	evm.model.HIC_ASM_7.3636	9	evm.model.HIC_ASM_4.5496	12
OG0008523	526at71240.faa	evm.model.HIC_ASM_3.1298	27	evm.model.HIC_ASM_3.1641	26
OG0009653	52731at71240.faa	evm.model.HIC_ASM_7.3409	10	evm.model.HIC_ASM_4.5148	13
OG0010309	53096at71240.faa	evm.model.HIC_ASM_7.1164	9	evm.model.HIC_ASM_0.5152	8
OG0007699	53268at71240.faa	evm.model.HIC_ASM_5.3544.1	0	evm.model.HIC_ASM_6.657	9
OG0007085	53287at71240.faa	evm.model.HIC_ASM_8.1200	5	evm.model.HIC_ASM_5.1326	5
OG0016419	53356at71240.faa	evm.model.HIC_ASM_0.26	8	evm.model.HIC_ASM_8.57	10
OG0013819	53482at71240.faa	evm.model.HIC_ASM_9.553	10	evm.model.HIC_ASM_0.218	5
OG0011237	53606at71240.faa	evm.model.HIC_ASM_4.629	3	evm.model.HIC_ASM_1.877.1	4
OG0009937	5402at71240.faa	evm.model.HIC_ASM_7.2737	23	evm.model.HIC_ASM_4.4248	28
OG0013165	54245at71240.faa	evm.model.HIC_ASM_2.4108.1	0	evm.model.HIC_ASM_8.4463	5
OG0013945	5427at71240.faa	evm.model.HIC_ASM_9.1062	20	evm.model.HIC_ASM_0.2814	21
OG0016258	54381at71240.faa	evm.model.HIC_ASM_1.2467.1	4	evm.model.HIC_ASM_0.3833	3
OG0009133	54443at71240.faa	evm.model.HIC_ASM_6.1460	1	evm.model.HIC_ASM_7.1861	3
OG0017595	54565at71240.faa	evm.model.HIC_ASM_8.2528	4	evm.model.HIC_ASM_8.2604.2	1
